Partido_id,Fase,Fecha,Equipo1,Es_Local_E1,Equipo2,EQUIPO1_GOLES,EQUIPO2_GOLES,Goles_dentro_area_E1,Goles_Fuera_Area_E1,Disparos_totales_E1,Disparos_a_puerta_E1,Disparos_fuera_E1,Disparo_Bloqueados_E1,Disparos_Al palo_E1,Disparos_Larguero_E1,Disparos_Poste_E1,Disparos_a_puerta_fuera_del_area_E1,Disparos_fuera_desde_fuera_del_area_E1,Asistencias_E1,Penaltis_marcados_E1,Penaltis_fallados_E1,Penaltis_forzados_E1,Ataques_E1,Oportunidades_claras_E1,Saques_de_esquina_sacados_E1,Fueras_de_juego_E1,Regates_E1,Ataques_tercio_ofensivo_E1,Ataques_zonas_clave_E1,Carreras_hacia_el_area_E1,Posesion_E1,Precision_pase_E1,Pases_completados_E1,Pases_realizados_E1,Pases_cortos_completados_E1,Pases_media_distancia_completados_E1,Pases_en_largo_completados_E1,Pases_completados_atras_E1,Pases_completadosa_izquierda_E1,Pases_completados_derecha_E1,Libres_directos_sacados_E1,Centros__tercio_ofensivo_E1,Pases_zonas_clave_E1,Pases_al_area_E1,Precision_en_el_centro_E1,Centros_completados_E1,Centros_realizados_E1,Tiempo_de_posesion_E1,Balones_recuperados_E1,Bloqueos_E1,Penaltis_cometidos_E1,Entradas_E1,Entradas_con_exito_E1,Entradas_perdidas_E1,Despejes_completados_E1,Despejes_realizados_E1,goles_encajados_E1,Goles_encajados_propia_puerta_E1,Porterias_a_cero_E1,Paradas_E1,Paradas_en_libres_directo_E1,Paradas-tras_libre_indirecto_E1,Penaltis_parados_E1,Balones_blocados_E1,Balones_blocados_por arriba_E1,Balones_blocados_por_abajo_E1,Despejes_de_puños_E1,Tarjetas_amarillas_E1,Tarjetas_rojas_E1,Faltas_cometidas_E1,Faltas_cometidas_tercio_def_E1,Faltas_cometidas_en_campo_propio_E1,Goles_dentro_area_E2,Goles_Fuera_Area_E2,Disparos_totales_E2,Disparos_a_puerta_E2,Disparos_fuera_E2,Disparo_Bloqueados_E2,Disparos_Al palo_E2,Disparos_Larguero_E2,Disparos_Poste_E2,Disparos_a_puerta_fuera_del_area_E2,Disparos_fuera_desde_fuera_del_area_E2,Asistencias_E2,Penaltis_marcados_E2,Penaltis_fallados_E2,Penaltis_forzados_E2,Ataques_E2,Oportunidades_claras_E2,Saques_de_esquina_sacados_E2,Fueras_de_juego_E2,Regates_E2,Ataques_tercio_ofensivo_E2,Ataques_zonas_clave_E2,Carreras_hacia_el_area_E2,Posesion_E2,Precision_pase_E2,Pases_completados_E2,Pases_realizados_E2,Pases_cortos_completados_E2,Pases_media_distancia_completados_E2,Pases_en_largo_completados_E2,Pases_completados_atras_E2,Pases_completadosa_izquierda_E2,Pases_completados_derecha_E2,Libres_directos_sacados_E2,Centros__tercio_ofensivo_E2,Pases_zonas_clave_E2,Pases_al_area_E2,Precision_en_el_centro_E2,Centros_completados_E2,Centros_realizados_E2,Tiempo_de_posesion_E2,Balones_recuperados_E2,Bloqueos_E2,Penaltis_cometidos_E2,Entradas_E2,Entradas_con_exito_E2,Entradas_perdidas_E2,Despejes_completados_E2,Despejes_realizados_E2,goles_encajados_E2,Goles_encajados_propia_puerta_E2,Porterias_a_cero_E2,Paradas_E2,Paradas_en_libres_directo_E2,Paradas-tras_libre_indirecto_E2,Penaltis_parados_E2,Balones_blocados_E2,Balones_blocados_por arriba_E2,Balones_blocados_por_abajo_E2,Despejes_de_puños_E2,Tarjetas_amarillas_E2,Tarjetas_rojas_E2,Faltas_cometidas_E2,Faltas_cometidas_tercio_def_E2,Faltas_cometidas_en_campo_propio_E2,media11_titular_E1,media11_titular_E2,Formacion_E1,Formacion_E2,Formacion_Def_E1,Formacion_Def_E2,GK_Rating_E1,GK_Rating_E2,GK_Saves_E1,GK_Saves_E2,GK_GoalsPrevented_E1,GK_GoalsPrevented_E2,Def_Avg_Rating_E1,Def_Avg_Rating_E2,Def_Avg_Tackles_E1,Def_Avg_Tackles_E2,Def_Avg_Clearances_E1,Def_Avg_Clearances_E2,Mid_Avg_Rating_E1,Mid_Avg_Rating_E2,Mid_Avg_KeyPasses_E1,Mid_Avg_KeyPasses_E2,Mid_Avg_Recovery_E1,Mid_Avg_Recovery_E2,Fwd_Avg_Rating_E1,Fwd_Avg_Rating_E2,Fwd_Avg_Shots_E1,Fwd_Avg_Shots_E2,Fwd_Avg_Goals_E1,Fwd_Avg_Goals_E2,Top1_Rating_E1,Top1_Rating_E2,Top2_Rating_E1,Top2_Rating_E2,Top3_Rating_E1,Top3_Rating_E2,Rating_Std_E1,Rating_Std_E2
PL-2024-25-12437031,Jornada 29,2025-04-16,Newcastle,1,Crystal Palace,5,0,3.0,1.0,14,7,4,3,0,,,1.0,3.0,,,,,,5.0,5,2.0,3,42,,17,60,84.7,454,536,,,28,,,,15,,,,16.7,2,12,,6,,,8,4,4,,24,0,0.0,1,3.0,,,1.0,,1.0,,1.0,2.0,,9,,,0.0,0.0,11,4,4,3,0,,,1.0,2.0,,,,,,3.0,4,1.0,1,47,,28,40,77.8,281,361,,,8,,,,8,,,,28.6,4,14,,5,,,11,5,6,,22,5,0.0,0,3.0,,,0.0,,1.0,,0.0,3.0,,15,,,7.44,6.19,4-3-3,3-4-2-1,4.0,3.0,7.7,5.7,3.0,3.0,1.046,-2.605,7.65,6.2,1.25,0.333,4.25,4.667,7.033,6.14,1.0,0.6,4.333,2.8,7.467,6.55,3.0,1.5,1.0,0.0,8.4,6.8,8.3,6.7,7.8,6.7,0.58,0.417
PL-2024-25-12436580,Jornada 30,2025-04-01,Arsenal,1,Fulham,2,1,2.0,0.0,17,4,6,7,0,,,0.0,2.0,,,,,,2.0,5,5.0,8,52,,38,51,90.0,431,479,,,14,,,,10,,,,32.0,8,25,,3,,,15,7,8,,14,1,0.0,0,2.0,,,,,0.0,,0.0,1.0,,2,,,1.0,0.0,9,3,4,2,0,,,0.0,1.0,,,,,,2.0,4,0.0,7,63,,15,49,86.3,408,473,,,22,,,,2,,,,26.7,4,15,,4,,,16,13,3,,29,2,0.0,0,3.0,,,,,1.0,,1.0,3.0,,10,,,7.06,6.78,4-3-3,3-4-2-1,4.0,3.0,6.7,6.8,2.0,3.0,0.034,-0.177,6.875,6.84,0.75,1.6,1.25,4.8,7.22,6.733,1.4,0.333,2.6,2.667,7.4,6.7,3.0,1.5,0.0,0.0,7.5,7.2,7.4,7.1,7.3,7.0,0.277,0.244
PL-2024-25-12436599,Jornada 30,2025-04-01,Wolves,1,West Ham,1,0,0.0,1.0,9,2,6,1,1,,,0.0,4.0,,,,,,2.0,1,1.0,8,46,,16,41,80.8,328,406,,,10,,,,12,,,,33.3,3,9,,12,,,23,13,10,,34,0,0.0,1,1.0,,,,,1.0,,,4.0,,16,,,0.0,0.0,10,1,7,2,1,,,0.0,2.0,,,,,,4.0,2,0.0,2,60,,18,59,85.3,488,572,,,15,,,,16,,,,26.7,4,15,,13,,,27,18,9,,26,1,0.0,0,1.0,,,,,0.0,,,2.0,,12,,,7.02,6.78,3-4-2-1,3-4-2-1,3.0,3.0,6.7,6.6,1.0,1.0,0.216,-0.308,7.16,6.86,2.2,2.8,5.6,4.0,6.675,7.0,0.0,1.0,5.25,3.667,8.0,6.35,2.0,0.5,1.0,0.0,8.0,7.2,7.7,7.1,7.3,7.1,0.49,0.351
PL-2024-25-12436591,Jornada 30,2025-04-01,Nottm Forest,1,Man United,1,0,1.0,0.0,8,2,4,2,0,,,0.0,2.0,,,,,,0.0,3,1.0,15,62,,17,32,73.2,227,310,,,17,,,,12,,,,27.3,3,11,,6,,,16,7,9,,42,0,0.0,1,5.0,,,,,,,,1.0,,5,,,0.0,0.0,23,6,9,8,1,,,1.0,6.0,,,,,,3.0,10,1.0,11,59,,41,68,86.0,558,649,,,19,,,,5,,,,27.0,10,37,,3,,,19,15,4,,18,1,0.0,0,1.0,,,,,,,,3.0,,12,,,7.23,7.19,4-2-3-1,3-4-2-1,4.0,3.0,7.7,6.4,5.0,1.0,0.408,-0.032,7.525,7.275,2.25,3.0,6.5,3.25,6.875,7.45,0.5,2.0,5.5,7.5,7.1,6.9,1.0,3.0,0.5,0.0,8.3,8.0,7.7,7.9,7.7,7.6,0.538,0.514
PL-2024-25-12436576,Jornada 30,2025-04-02,Bournemouth,1,Ipswich,1,2,1.0,0.0,24,7,10,7,0,,,3.0,9.0,,,,,,2.0,8,,4,98,,28,64,81.6,426,522,,,29,,,,15,,,,21.6,8,37,,9,,,16,12,4,,18,2,0.0,0,0.0,,,,,1.0,,1.0,1.0,,14,,,2.0,0.0,10,2,6,2,0,,,0.0,3.0,,,,,,3.0,3,,8,50,,16,36,69.1,206,298,,,21,,,,14,,,,15.4,2,13,,6,,,14,10,4,,58,1,0.0,0,5.0,,,,,3.0,,2.0,2.0,,15,,,7.06,7.06,4-2-3-1,4-2-3-1,4.0,4.0,6.3,7.9,0.0,5.0,-1.196,0.006,6.825,6.88,1.25,1.0,3.0,8.4,7.32,6.867,2.0,1.333,5.2,5.667,7.5,7.4,3.0,1.0,1.0,1.0,7.5,8.1,7.4,7.9,7.4,7.6,0.456,0.624
PL-2024-25-12436584,Jornada 30,2025-04-02,Brighton,1,Aston Villa,0,3,0.0,0.0,11,4,5,2,1,,,0.0,3.0,,,,,,0.0,4,1.0,6,57,,27,56,85.6,397,464,,,11,,,,11,,,,25.0,6,24,,7,,,16,11,5,,13,3,0.0,0,2.0,,,,,0.0,,,2.0,,16,,,2.0,1.0,8,5,3,0,0,,,0.0,0.0,,,,,,2.0,0,0.0,5,42,,18,44,83.8,321,383,,,22,,,,16,,,,40.0,2,5,,7,,,26,15,11,,33,0,0.0,1,4.0,,,,,1.0,,,3.0,,11,,,6.62,7.26,4-2-3-1,4-2-3-1,4.0,4.0,6.3,7.8,2.0,4.0,-1.113,0.665,6.55,7.275,0.0,2.25,3.0,4.75,6.671,7.14,1.0,0.8,1.857,2.8,6.7,7.3,1.0,2.0,0.0,1.0,7.3,8.0,7.0,7.8,6.7,7.5,0.313,0.365
PL-2024-25-12436594,Jornada 30,2025-04-02,Man City,1,Leicester,2,0,2.0,0.0,18,5,5,8,0,,,1.0,6.0,,,,,,2.0,5,2.0,12,76,,46,72,93.8,735,784,,,15,,,,8,,,,25.0,3,12,,3,,,9,6,3,,16,0,0.0,1,0.0,,,,,0.0,,0.0,1.0,,11,,,0.0,0.0,2,0,2,0,0,,,0.0,1.0,,,,,,0.0,0,1.0,4,26,,4,28,80.7,242,300,,,17,,,,11,,,,16.7,1,6,,6,,,19,9,10,,26,2,0.0,0,3.0,,,,,1.0,,2.0,4.0,,8,,,7.56,6.57,4-2-3-1,3-4-2-1,4.0,3.0,6.9,6.1,0.0,3.0,,0.717,7.525,6.7,0.5,1.6,2.0,3.0,7.62,6.7,2.2,0.333,4.0,5.0,8.1,6.3,9.0,0.0,1.0,0.0,8.4,7.1,8.1,6.9,7.8,6.7,0.418,0.277
PL-2024-25-12436600,Jornada 30,2025-04-02,Newcastle,1,Brentford,2,1,2.0,0.0,21,4,9,8,0,,,0.0,5.0,,,,,,2.0,4,2.0,10,62,,34,48,75.6,304,402,,,13,,,,12,,,,44.4,4,9,,7,,,21,18,3,,32,1,0.0,0,2.0,,,,,2.0,,0.0,1.0,,12,,,1.0,0.0,12,3,3,6,1,,,0.0,2.0,,,,,,2.0,5,0.0,9,67,,37,52,77.0,329,427,,,36,,,,11,,,,25.0,4,16,,7,,,11,6,5,,20,2,0.0,0,2.0,,,,,1.0,,1.0,1.0,,12,,,7.28,6.67,4-3-3,4-2-3-1,4.0,4.0,6.8,6.8,2.0,2.0,0.278,-0.404,7.15,6.625,2.75,1.75,5.0,3.0,7.4,6.7,1.333,0.75,5.0,4.5,7.5,6.65,4.333,3.0,0.333,0.5,7.7,7.2,7.7,7.0,7.7,6.9,0.376,0.429
PL-2024-25-12436588,Jornada 30,2025-04-02,Southampton,1,Crystal Palace,1,1,1.0,0.0,8,2,3,3,0,,,0.0,1.0,,,,,,1.0,2,2.0,10,45,,21,42,78.3,299,382,,,25,,,,9,,,,53.8,7,13,,9,,,14,4,10,,29,1,0.0,0,2.0,,,,,2.0,,,2.0,,14,,,1.0,0.0,9,3,5,1,1,,,0.0,2.0,,,,,,1.0,2,4.0,5,62,,21,58,84.8,446,526,,,14,,,,14,,,,12.5,2,16,,7,,,18,13,5,,29,1,0.0,0,1.0,,,,,0.0,,,1.0,,9,,,6.98,6.85,3-4-2-1,3-4-2-1,3.0,3.0,6.8,6.5,2.0,1.0,-0.025,0.278,6.875,6.9,1.0,2.333,5.0,3.667,7.175,6.82,1.25,0.6,4.5,4.4,6.9,7.0,2.0,1.0,0.5,0.0,7.7,7.1,7.3,7.1,7.0,7.0,0.292,0.219
PL-2024-25-12436593,Jornada 30,2025-04-02,Liverpool,1,Everton,1,0,1.0,0.0,17,3,5,9,0,,,1.0,5.0,,,,,,1.0,11,2.0,10,95,,34,74,87.4,532,609,,,36,,,,11,,,,13.3,4,30,,8,,,14,5,9,,18,0,0.0,1,0.0,,,,,1.0,,1.0,2.0,,7,,,0.0,0.0,5,0,2,3,1,,,0.0,2.0,,,,,,2.0,5,4.0,3,30,,17,26,63.1,130,206,,,16,,,,7,,,,5.9,1,17,,12,,,17,12,5,,47,1,0.0,0,3.0,,,,,2.0,,2.0,2.0,,11,,,7.39,6.85,4-2-3-1,4-2-3-1,4.0,4.0,7.0,7.0,0.0,3.0,,-0.731,7.667,7.075,1.0,1.5,4.333,8.75,7.283,6.825,1.5,0.5,4.333,5.75,7.6,6.4,5.0,1.0,1.0,0.0,8.6,7.5,7.9,7.3,7.7,7.3,0.587,0.425
PL-2024-25-12436587,Jornada 30,2025-04-03,Chelsea,1,Tottenham,1,0,1.0,0.0,11,5,4,2,1,,,1.0,2.0,,,,,,4.0,4,5.0,6,71,,34,50,85.6,374,437,,,30,,,,16,,,,22.7,5,22,,2,,,16,15,1,,25,0,0.0,1,2.0,,,,,,,1.0,5.0,,7,,,0.0,0.0,8,2,3,3,0,,,0.0,3.0,,,,,,2.0,6,5.0,7,46,,25,50,88.1,386,438,,,15,,,,7,,,,10.5,2,19,,9,,,16,8,8,,29,1,0.0,0,4.0,,,,,,,2.0,5.0,,16,,,7.3,6.83,4-2-3-1,4-3-3,4.0,4.0,7.1,7.5,2.0,4.0,1.698,0.774,7.425,6.775,1.0,2.25,4.75,4.0,7.44,6.867,1.2,0.0,3.8,2.667,6.3,6.633,2.0,0.667,0.0,0.0,8.0,7.5,7.9,7.0,7.6,6.9,0.495,0.253
PL-2024-25-12436596,Jornada 31,2025-04-05,Everton,1,Arsenal,1,1,1.0,0.0,5,2,2,1,0,,,0.0,1.0,,,,,,2.0,3,0.0,7,38,,19,30,68.8,130,189,,,15,,,,12,,,,14.3,2,14,,5,,,17,11,6,,31,1,0.0,0,3.0,,,,,0.0,,1.0,3.0,,17,,,1.0,0.0,14,5,3,6,0,,,1.0,2.0,,,,,,1.0,8,1.0,9,38,,43,70,86.7,398,459,,,14,,,,17,,,,22.2,4,18,,3,,,22,9,13,,29,1,0.0,0,1.0,,,,,3.0,,0.0,1.0,,13,,,6.82,6.93,4-2-3-1,4-3-3,4.0,4.0,6.9,6.8,3.0,1.0,-0.35,-0.043,6.825,6.95,1.25,1.25,4.25,4.25,6.725,6.925,0.75,0.5,2.75,3.25,6.95,6.95,0.0,2.0,0.0,0.5,7.5,7.4,7.3,7.3,7.2,7.2,0.359,0.299
PL-2024-25-12436595,Jornada 31,2025-04-05,Crystal Palace,1,Brighton,2,1,2.0,0.0,8,3,1,4,0,,,0.0,3.0,,,,,,0.0,2,3.0,5,41,,12,38,75.4,245,325,,,18,,,,13,,,,10.0,1,10,,9,,,24,17,7,,33,1,0.0,0,4.0,,,,,0.0,,0.0,4.0,2.0,12,,,1.0,0.0,11,5,3,3,0,,,1.0,3.0,,,,,,2.0,4,1.0,8,78,,21,62,85.2,462,542,,,24,,,,12,,,,19.0,4,21,,6,,,21,11,10,,21,2,0.0,0,1.0,,,,,2.0,,1.0,3.0,1.0,13,,,6.94,6.78,3-4-2-1,4-2-3-1,3.0,4.0,7.2,6.7,4.0,1.0,0.595,-0.917,6.65,6.75,2.0,0.5,5.5,4.0,7.017,6.771,0.833,0.571,3.0,5.0,6.85,7.0,0.5,2.0,0.5,1.0,7.5,7.4,7.2,7.0,7.2,7.0,0.35,0.255
PL-2024-25-12436601,Jornada 31,2025-04-05,Ipswich,1,Wolves,1,2,1.0,0.0,6,2,2,2,0,,,1.0,0.0,,,,,,1.0,4,1.0,4,52,,16,44,75.5,244,323,,,27,,,,16,,,,7.1,1,14,,4,,,12,6,6,,33,2,0.0,0,4.0,,,,,3.0,,,2.0,,12,,,2.0,0.0,22,7,9,6,1,,,1.0,2.0,,,,,,4.0,8,1.0,9,47,,40,56,81.8,333,407,,,20,,,,12,,,,45.5,10,22,,5,,,13,7,6,,30,1,0.0,0,1.0,,,,,0.0,,,2.0,,16,,,6.91,7.05,4-2-3-1,3-4-2-1,4.0,3.0,7.1,6.5,4.0,1.0,0.152,-0.379,7.0,7.32,1.0,1.0,5.4,4.2,6.7,6.975,0.667,1.0,3.0,5.25,6.9,6.5,0.5,3.0,0.5,1.0,8.2,8.1,7.3,7.6,7.1,7.4,0.502,0.479
PL-2024-25-12436604,Jornada 31,2025-04-05,West Ham,1,Bournemouth,2,2,2.0,0.0,9,3,5,1,0,,,1.0,2.0,,,,,,1.0,4,4.0,11,58,,16,56,79.1,372,470,,,22,,,,13,,,,29.4,5,17,,7,,,11,10,1,,30,2,0.0,0,4.0,,,,,,,0.0,2.0,,13,,,2.0,0.0,11,4,4,3,1,,,0.0,3.0,,,,,,2.0,7,1.0,4,52,,21,44,73.7,266,361,,,19,,,,13,,,,29.2,7,24,,7,,,22,10,12,,28,2,0.0,0,2.0,,,,,,,1.0,2.0,,13,,,6.73,6.85,4-2-3-1,4-2-3-1,4.0,4.0,5.8,6.4,4.0,2.0,0.099,-0.545,6.65,6.75,1.75,2.0,3.75,3.25,6.933,6.7,1.0,0.6,3.0,4.6,,8.4,,3.0,,2.0,7.7,8.4,7.4,7.4,6.9,7.2,0.508,0.608
PL-2024-25-12436597,Jornada 31,2025-04-05,Aston Villa,1,Nottm Forest,2,1,2.0,0.0,17,8,6,3,0,,,1.0,3.0,,,,,,4.0,4,0.0,9,62,,29,52,84.6,363,429,,,27,,,,15,,,,23.1,3,13,,5,,,14,7,7,,12,1,0.0,0,2.0,,,,,2.0,,0.0,2.0,,7,,,1.0,0.0,19,3,14,2,1,,,1.0,8.0,,,,,,0.0,4,5.0,5,55,,23,48,84.1,327,389,,,19,,,,7,,,,17.6,3,17,,9,,,21,12,9,,20,2,0.0,0,6.0,,,,,0.0,,1.0,2.0,,15,,,7.04,7.02,4-2-3-1,3-4-1-2,4.0,3.0,7.0,7.7,2.0,6.0,-0.249,0.876,7.025,6.875,1.75,1.75,1.75,3.5,7.2,7.1,1.0,2.0,2.75,5.4,6.75,6.5,0.5,1.0,0.5,0.0,8.0,7.7,7.5,7.7,7.1,7.5,0.391,0.493
PL-2024-25-12436589,Jornada 31,2025-04-06,Brentford,1,Chelsea,0,0,0.0,0.0,9,2,5,2,0,,,0.0,2.0,,,,,,3.0,3,3.0,6,49,,25,41,76.1,251,330,,,27,,,,12,,,,20.0,4,20,,9,,,23,11,12,,20,0,0.0,1,6.0,,,,,2.0,,,1.0,,12,,,0.0,0.0,21,5,9,7,0,,,2.0,6.0,,,,,,3.0,6,1.0,5,66,,31,59,83.8,409,488,,,27,,,,12,,,,27.8,5,18,,11,,,11,8,3,,25,0,0.0,1,2.0,,,,,0.0,,,3.0,,12,,,7.23,7.11,4-2-3-1,4-2-3-1,4.0,4.0,8.5,7.3,6.0,2.0,1.088,0.476,7.275,7.275,1.5,1.0,3.5,4.0,6.95,7.12,0.5,1.8,4.0,3.2,7.05,6.2,2.5,1.0,0.0,0.0,8.5,7.7,8.0,7.5,7.3,7.4,0.515,0.408
PL-2024-25-12436598,Jornada 31,2025-04-06,Fulham,1,Liverpool,3,2,3.0,0.0,12,6,4,2,0,,,2.0,2.0,,,,,,3.0,4,2.0,7,42,,22,38,77.4,261,337,,,25,,,,9,,,,7.7,1,13,,8,,,25,19,6,,44,2,0.0,0,4.0,,,,,0.0,,2.0,3.0,,10,,,1.0,1.0,14,6,5,3,1,,,0.0,3.0,,,,,,3.0,4,3.0,4,59,,29,62,83.8,466,556,,,14,,,,10,,,,21.1,4,19,,7,,,16,7,9,,22,3,0.0,0,3.0,,,,,1.0,,1.0,0.0,,9,,,7.09,6.42,4-2-3-1,4-2-3-1,4.0,4.0,7.3,6.5,4.0,3.0,0.016,-1.657,7.1,6.233,3.2,2.0,7.4,4.667,7.075,6.517,0.75,1.167,6.0,5.0,6.9,6.3,2.0,1.0,1.0,0.0,8.2,7.3,7.4,7.0,7.3,6.5,0.427,0.388
PL-2024-25-12436606,Jornada 31,2025-04-06,Tottenham,1,Southampton,3,1,3.0,0.0,13,8,2,3,0,,,1.0,1.0,,,,,,4.0,4,1.0,9,60,,24,51,88.9,424,477,,,18,,,,19,,,,13.3,2,15,,9,,,16,10,6,,13,1,0.0,0,3.0,,,,,3.0,,0.0,1.0,,16,,,1.0,0.0,12,4,2,6,1,,,1.0,2.0,,,,,,3.0,1,1.0,10,46,,25,49,88.5,416,470,,,17,,,,16,,,,13.3,2,15,,7,,,30,19,11,,16,3,0.0,0,5.0,,,,,0.0,,1.0,1.0,,20,,,7.31,6.95,4-3-3,4-2-3-1,4.0,4.0,7.5,7.2,3.0,5.0,-0.553,0.466,7.175,6.833,1.5,3.0,2.25,4.333,7.267,6.92,1.333,1.0,4.0,4.6,7.467,7.05,2.333,2.0,0.667,0.0,8.8,7.9,8.0,7.4,8.0,7.2,0.665,0.487
PL-2024-25-12436602,Jornada 31,2025-04-06,Man United,1,Man City,0,0,0.0,0.0,13,2,5,6,0,,,0.0,5.0,,,,,,0.0,5,1.0,6,35,,29,41,84.5,322,381,,,18,,,,9,,,,22.2,4,18,,15,,,32,16,16,,18,0,0.0,1,6.0,,,,,1.0,,,3.0,,13,,,0.0,0.0,9,5,3,1,0,,,3.0,2.0,,,,,,1.0,3,2.0,5,69,,15,59,88.1,497,564,,,15,,,,13,,,,,0,6,,8,,,21,13,8,,21,0,0.0,1,2.0,,,,,1.0,,,2.0,,9,,,7.2,7.01,3-4-2-1,4-3-1-2,3.0,4.0,8.3,7.3,6.0,2.0,0.286,0.159,6.975,7.2,2.0,0.5,3.0,4.0,7.375,6.7,1.25,0.6,3.75,3.8,6.75,7.5,1.0,4.0,0.0,0.0,8.3,7.7,8.0,7.5,7.9,7.5,0.588,0.511
PL-2024-25-13560219,Jornada 31,2025-04-07,Leicester,1,Newcastle,0,3,0.0,0.0,7,2,4,1,0,,,0.0,1.0,,,,,,0.0,12,3.0,9,61,,16,58,83.7,458,547,,,26,,,,9,,,,22.6,7,31,,15,,,16,10,6,,11,3,0.0,0,2.0,,,,,1.0,,0.0,2.0,,8,,,3.0,0.0,16,5,8,3,1,,,1.0,5.0,,,,,,4.0,2,2.0,8,35,,22,42,80.4,332,413,,,15,,,,8,,,,14.3,1,7,,7,,,19,14,5,,32,0,0.0,1,2.0,,,,,1.0,,2.0,0.0,,9,,,6.58,7.37,3-4-2-1,4-3-3,3.0,4.0,6.2,7.5,2.0,2.0,-0.061,0.38,6.56,7.5,1.2,1.25,1.2,4.75,6.633,7.067,0.667,0.667,7.333,6.0,6.75,7.467,1.5,2.667,0.0,1.0,7.1,8.3,6.7,8.0,6.7,7.7,0.244,0.439
PL-2024-25-12436610,Jornada 32,2025-04-12,Man City,1,Crystal Palace,5,2,3.0,2.0,21,9,7,5,1,,,0.0,3.0,,,,,,12.0,1,1.0,13,68,,32,68,90.8,673,741,,,13,,,,16,,,,16.7,2,12,,7,,,10,7,3,,11,2,0.0,0,1.0,,,,,0.0,,1.0,2.0,,10,,,2.0,0.0,8,3,5,0,0,,,0.0,2.0,,,,,,3.0,4,3.0,6,18,,10,32,81.5,278,341,,,24,,,,10,,,,30.8,4,13,,13,,,12,5,7,,23,5,0.0,0,3.0,,,,,1.0,,0.0,3.0,,16,,,7.19,6.49,4-2-3-1,3-4-2-1,4.0,3.0,6.8,5.8,0.0,3.0,-0.029,-0.989,7.05,6.8,0.75,2.5,1.75,4.0,7.38,6.517,1.8,0.5,4.6,3.167,7.2,6.45,3.0,1.0,1.0,0.0,8.8,7.5,7.9,7.2,7.5,6.8,0.661,0.481
PL-2024-25-12436607,Jornada 32,2025-04-12,Brighton,1,Leicester,2,2,2.0,0.0,21,7,9,5,2,,,2.0,4.0,,,,,,7.0,3,1.0,9,59,,47,59,86.8,460,530,,,17,,,,9,,,,50.0,8,16,,7,,,15,11,4,,14,2,0.0,0,4.0,,,,,0.0,,,2.0,,9,,,2.0,0.0,15,6,6,3,1,,,0.0,4.0,,,,,,2.0,6,1.0,6,42,,24,41,78.5,281,358,,,15,,,,9,,,,35.7,5,14,,5,,,13,10,3,,26,2,0.0,0,5.0,,,,,1.0,,,5.0,,11,,,7.18,6.82,4-1-4-1,4-2-3-1,4.0,4.0,6.9,7.2,4.0,5.0,-0.473,1.166,6.3,6.6,0.0,1.25,2.0,3.75,7.071,6.98,1.286,1.8,4.571,4.2,8.15,6.5,4.5,0.0,1.0,0.0,9.2,7.7,7.5,7.6,7.2,7.5,0.709,0.589
PL-2024-25-12436613,Jornada 32,2025-04-12,Nottm Forest,1,Everton,0,1,0.0,0.0,10,5,2,3,0,,,0.0,5.0,,,,,,0.0,1,2.0,1,50,,8,42,74.8,249,333,,,10,,,,13,,,,33.3,4,12,,5,,,15,9,6,,43,1,0.0,0,4.0,,,,,0.0,,,0.0,,9,,,1.0,0.0,13,5,4,4,0,,,0.0,5.0,,,,,,2.0,7,1.0,5,74,,29,58,81.5,362,444,,,32,,,,9,,,,29.2,7,24,,1,,,9,6,3,,29,0,0.0,1,5.0,,,,,1.0,,,3.0,,13,,,6.88,7.21,4-2-3-1,4-2-3-1,4.0,4.0,7.1,7.8,4.0,5.0,0.347,0.78,6.725,7.475,1.5,0.5,7.25,5.25,7.025,6.95,0.75,0.5,5.0,5.5,6.8,6.9,1.5,1.0,0.0,0.0,7.3,7.8,7.1,7.8,7.1,7.5,0.301,0.446
PL-2024-25-12436614,Jornada 32,2025-04-12,Southampton,1,Aston Villa,0,3,0.0,0.0,7,2,4,1,0,,,1.0,1.0,,,,,,1.0,2,,2,34,,8,40,86.7,307,354,,,29,,,,4,,,,12.5,2,16,,11,,,18,10,8,,37,3,0.0,0,7.0,,,2.0,,0.0,,2.0,3.0,,11,,,3.0,0.0,25,10,9,6,0,,,3.0,9.0,,,,,,6.0,13,,4,67,,48,60,92.6,497,537,,,14,,,,9,,,,10.0,3,30,,10,,,25,11,14,,19,0,0.0,1,2.0,,,0.0,,1.0,,0.0,1.0,,4,,,6.77,7.47,3-4-3,4-2-3-1,3.0,4.0,9.3,7.3,7.0,2.0,0.295,0.25,6.625,7.6,3.0,1.75,5.25,2.5,6.6,7.4,0.333,2.0,4.667,3.8,6.3,7.5,1.333,4.0,0.0,0.0,9.3,8.5,7.0,7.8,6.9,7.8,0.856,0.533
